"log_tipo_logradouro", "logradouro", "bairro", "cidade", "uf", "cep"
"Rua", "D", "Jardim Santa Hermínia", "São José dos Campos", "SP", "12226839"
"Rua", "Dalila Marques Miguez", "Campos de São José", "São José dos Campos", "SP", "12226390"
"Rua", "Dalva Siqueira Bustamante", "Conjunto Papa João Paulo II", "São José dos Campos", "SP", "12232417"
"Rua", "Daniel Alves Areas", "Urbanova", "São José dos Campos", "SP", "12244862"
"Rua", "Danilo Eduardo Rios Ramos", "Jardim São José Leste", "São José dos Campos", "SP", "12248610"
"Rua", "Danilo Eduardo Rios Ramos", "Jardim São José II", "São José dos Campos", "SP", "12248686"
"Rua", "Danilo Monteiro", "Jardim Torrão de Ouro", "São José dos Campos", "SP", "12229210"
"Avenida", "Danilo Stanzani", "Condomínio Residencial Montserrat", "São José dos Campos", "SP", "12244024"
"Avenida", "Dantas Luiz do Prado", "Campos de São José", "São José dos Campos", "SP", "12226553"
"Praça", "Darci Alves", "Parque Interlagos", "São José dos Campos", "SP", "12229071"
"Praça", "Darcy Miranda", "Condomínio Loteamento Reserva das Figueiras", "São José dos Campos", "SP", "12242333"
"Travessa", "Darcy de Oliveira", "Jardim São Dimas", "São José dos Campos", "SP", "12245051"
"Alameda", "Datura", "Condomínio Espelho D'água", "São José dos Campos", "SP", "12213545"
"Rua", "David Felix de Souza", "Jardim Nova República", "São José dos Campos", "SP", "12234854"
"Rua", "David Miguel dos Santos", "Alto da Ponte", "São José dos Campos", "SP", "12212420"
"Rua", "Dejanira de Paula Freire", "Campos de São José", "São José dos Campos", "SP", "12226590"
"Rua", "Delfim", "Jardim Satélite", "São José dos Campos", "SP", "12230410"
"Rua", "Delfim Antônio Pinto", "Jardim Petrópolis", "São José dos Campos", "SP", "12237440"
"Rua", "Delfino Alves dos Santos", "Jardim Satélite", "São José dos Campos", "SP", "12231780"
"Rua", "Delfino Mascarenhas", "Jardim Bela Vista", "São José dos Campos", "SP", "12209150"
"Rua", "Demétrio Diacov", "Jardim Satélite", "São José dos Campos", "SP", "12231700"
"Rua", "Deocleciano Borges de Oliveira", "Jardim Santa Inês II", "São José dos Campos", "SP", "12248190"
"Travessa", "Deolinda Soares", "Santana", "São José dos Campos", "SP", "12211170"
"Praça", "Deolinda de Abreu Lima", "Jardim Satélite", "São José dos Campos", "SP", "12230532"
"Rua", "Deolino Bueno de Camargo", "Jardim São Leopoldo", "São José dos Campos", "SP", "12228210"
"Avenida", "Deputado Benedito Matarazzo", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246840"
"Avenida", "Deputado Benedito Matarazzo", "Jardim Paulista", "São José dos Campos", "SP", "12216340"
"Avenida", "Deputado Benedito Matarazzo", "Vila Tatetuba", "São José dos Campos", "SP", "12220610"
"Avenida", "Deputado Benedito Matarazzo", "Vila São Pedro", "São José dos Campos", "SP", "12215691"
"Avenida", "Deputado Benedito Matarazzo", "Jardim das Colinas", "São José dos Campos", "SP", "12242010"
"Avenida", "Deputado Benedito Matarazzo", "Vila Betânia", "São José dos Campos", "SP", "12245615"
"Avenida", "Deputado Benedito Matarazzo", "Jardim Oswaldo Cruz", "São José dos Campos", "SP", "12216580"
"Rua", "Deputado Fernando Ferrari", "Alto da Ponte", "São José dos Campos", "SP", "12212360"
"Praça", "Deputado Ulisses Guimarães", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246080"
"Rua", "Deroniz Ribeiro Nunes", "Jardim Minas Gerais", "São José dos Campos", "SP", "12213264"
"Rua", "Descalvado", "Jardim das Indústrias", "São José dos Campos", "SP", "12241140"
"Rua", "Desembargador Francisco Murilo Pinto", "Centro", "São José dos Campos", "SP", "12209535"
"Rua", "Dez", "Freitas", "São José dos Campos", "SP", "12214437"
"Rua", "Dez", "Jardim das Cerejeiras", "São José dos Campos", "SP", "12225412"
"Rua", "Dez", "Conjunto Residencial Dom Pedro II", "São José dos Campos", "SP", "12232865"
"Avenida", "Dez", "Conjunto Residencial Dom Pedro II", "São José dos Campos", "SP", "12232884"
"Avenida", "Dez", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246033"
"Rua", "Dez", "Chácara dos Coqueiros", "São José dos Campos", "SP", "12248696"
"Rua", "Dez", "Jardim Minas Gerais", "São José dos Campos", "SP", "12213259"
"Rua", "Dez", "Residencial Dunamis", "São José dos Campos", "SP", "12226749"
"Rua", "Dezenove", "Conjunto Residencial Dom Pedro II", "São José dos Campos", "SP", "12232877"
"Avenida", "Dezenove", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246141"
"Viela", "Dezenove de Fevereiro", "Jardim das Cerejeiras", "São José dos Campos", "SP", "12225531"
"Rua", "Dezenove de Março", "Jardim das Cerejeiras", "São José dos Campos", "SP", "12225590"
"Rua", "Dezenove de Novembro", "Monte Castelo", "São José dos Campos", "SP", "12215190"
"Rua", "Dezesseis", "Jardim Nova Detroit", "São José dos Campos", "SP", "12224701"
"Rua", "Dezesseis", "Conjunto Residencial Dom Pedro II", "São José dos Campos", "SP", "12232874"
"Rua", "Dezesseis", "Torrão de Ouro II", "São José dos Campos", "SP", "12229843"
"Travessa", "Dezesseis", "Vila Luchetti", "São José dos Campos", "SP", "12231566"
"Rua", "Dezessete", "Conjunto Residencial Dom Pedro II", "São José dos Campos", "SP", "12232875"
"Rua", "Dezessete", "Jardim Santa Luzia", "São José dos Campos", "SP", "12228865"
"Rua", "Dezoito", "Conjunto Residencial Dom Pedro II", "São José dos Campos", "SP", "12232876"
"Praça", "Diamante", "Vila São Pedro", "São José dos Campos", "SP", "12216280"
"Rua", "Diamantina", "Jardim Ismênia", "São José dos Campos", "SP", "12220663"
"Rua", "Dias Gomes", "Jardim Torrão de Ouro", "São José dos Campos", "SP", "12229821"
"Rua", "Dilson Funaro", "Vila São Geraldo", "São José dos Campos", "SP", "12213341"
"Rua", "Dimas Ferreira Ivo", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233720"
"Rua", "Dinamarca", "Jardim Aeroporto", "São José dos Campos", "SP", "12231200"
"Rua", "Dinamérico Trombeta", "Jardim Torrão de Ouro", "São José dos Campos", "SP", "12229310"
"Rua", "Diogo Pinto da Cunha", "Urbanova", "São José dos Campos", "SP", "12244090"
"Rua", "Diomedes Santos", "Vila Betânia", "São José dos Campos", "SP", "12245533"
"Rua", "Dionizio Chinelato", "Eldorado", "São José dos Campos", "SP", "12238578"
"Rua", "Dionísio Alves Dilva", "Conjunto Residencial Dom Pedro I", "São José dos Campos", "SP", "12232790"
"Rua", "Dirce Elias", "Urbanova", "São José dos Campos", "SP", "12244486"
"Rua", "Divina Pereira dos Santos", "Conjunto Residencial Elmano Veloso", "São José dos Campos", "SP", "12234670"
"Rua", "Divino Paulino da Cruz", "Residencial Bosque dos Ipês", "São José dos Campos", "SP", "12236882"
"Rua", "Divinópolis", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233200"
"Rua", "Diácono José Arantes", "Campos de São José", "São José dos Campos", "SP", "12226600"
"Rua", "Diógenes Arruda", "Conjunto Residencial Dom Pedro I", "São José dos Campos", "SP", "12232451"
"Rua", "Djalma Sebastião Henze Alves", "Jardim Santa Luzia", "São José dos Campos", "SP", "12228861"
"Rua", "Dois", "Primavera II", "São José dos Campos", "SP", "12226220"
"Rua", "Dois", "Monte Castelo", "São José dos Campos", "SP", "12215610"
"Rua", "Dois", "Conjunto Residencial Trinta e Um de Março", "São José dos Campos", "SP", "12237650"
"Rua", "Dois", "Condomínio Residencial Bell Park", "São José dos Campos", "SP", "12227807"
"Rua", "Dois", "Jardim Santa Maria", "São José dos Campos", "SP", "12225392"
"Rua", "Dois", "Condomínio Villagio Fazendão", "São José dos Campos", "SP", "12214423"
"Travessa", "Dois", "Freitas", "São José dos Campos", "SP", "12214433"
"Rua", "Dois", "Jardim das Cerejeiras", "São José dos Campos", "SP", "12225403"
"Rua", "Dois", "Jardim Santa Hermínia", "São José dos Campos", "SP", "12226825"
"Rua", "Dois", "Primavera I", "São José dos Campos", "SP", "12226209"
"Rua", "Dois", "Buquirinha", "São José dos Campos", "SP", "12213823"
"Avenida", "Dois", "Conjunto Residencial Dom Pedro II", "São José dos Campos", "SP", "12232855"
"Avenida", "Dois", "Eldorado", "São José dos Campos", "SP", "12238580"
"Rua", "Dois", "Conjunto Residencial Dom Pedro II", "São José dos Campos", "SP", "12232851"
"Rua", "Dois", "Chácaras Boa Esperança", "São José dos Campos", "SP", "12226301"
"Rua", "Dois", "Residencial de Ville", "São José dos Campos", "SP", "12237873"
"Rua", "Dois", "Mirante do Buquirinha", "São José dos Campos", "SP", "12214526"
"Rua", "Dois", "Buquirinha II", "São José dos Campos", "SP", "12214590"
"Rua", "Dois", "Chácara dos Coqueiros", "São José dos Campos", "SP", "12248688"
"Avenida", "Dois", "Jardim dos Bandeirantes", "São José dos Campos", "SP", "12234786"
"Rua", "Dois", "Chácaras Oliveiras", "São José dos Campos", "SP", "12213272"
"Rua", "Dois", "Residencial Dunamis", "São José dos Campos", "SP", "12226821"
"Rua", "Dois", "Condomínio Residencial Campo Belo", "São José dos Campos", "SP", "12224851"
"Travessa", "Dois A", "Jardim Santa Maria", "São José dos Campos", "SP", "12225372"
"Praça", "Dois Corações", "Vila Sinhá", "São José dos Campos", "SP", "12212631"
"Alameda", "Dolores Duran", "Condomínio Residencial Jaguary", "São José dos Campos", "SP", "12244897"
"Rua", "Dolzani Ricardo", "Centro", "São José dos Campos", "SP", "12210110"
"Praça", "Dom Bosco", "Centro", "São José dos Campos", "SP", "12245790"
"Rua", "Dom Carmine Rocco", "Jardim Paulista", "São José dos Campos", "SP", "12216450"
"Rua", "Dom Gabriel Paulino Bueno do Couto", "Jardim da Granja", "São José dos Campos", "SP", "12227260"
"Estrada", "Dom José Antonio do Couto", "Campos de São José", "São José dos Campos", "SP", "12226551"
"Rua", "Dom João VI", "Jardim Imperial", "São José dos Campos", "SP", "12234100"
"Avenida", "Dom Pedro I", "Jardim Colonial", "São José dos Campos", "SP", "12234010"
"Rua", "Dom Pedro II", "Vila Maria", "São José dos Campos", "SP", "12209460"
"Rua", "Domervil de Oliveira Machado", "Freitas", "São José dos Campos", "SP", "12214467"
"Rua", "Domilheta de Morais", "Jardim Torrão de Ouro", "São José dos Campos", "SP", "12229340"
"Rua", "Dominga Senhora de Jesus", "Jardim Nova República", "São José dos Campos", "SP", "12234850"
"Rua", "Domingos Borelli", "Vila Adriana", "São José dos Campos", "SP", "12228846"
"Rua", "Domingos Campoy Bernal", "Monte Castelo", "São José dos Campos", "SP", "12215040"
"Rua", "Domingos Farzes de Almeida", "Conjunto Residencial Trinta e Um de Março", "São José dos Campos", "SP", "12237120"
"Ponte", "Domingos Fortes de Almeida", "Alto da Ponte", "São José dos Campos", "SP", "12212471"
"Rua", "Domingos Jorge Velho", "Jardim Esplanada II", "São José dos Campos", "SP", "12242620"
"Avenida", "Domingos Maldonado Campoy", "Parque Residencial Flamboyant", "São José dos Campos", "SP", "12227801"
"Rua", "Domingos Santos Pinto Filho", "Campos de São José", "São José dos Campos", "SP", "12226400"
"Rua", "Domício da Gama", "Eugênio de Mello", "São José dos Campos", "SP", "12247020"
"Rua", "Dona Eliza Joana Sattelmayer", "Eugênio de Mello", "São José dos Campos", "SP", "12247090"
"Rua", "Dona Maria Augusta Fagundes Gomes", "Jardim das Indústrias", "São José dos Campos", "SP", "12240740"
"Rua", "Dona Negra", "Freitas", "São José dos Campos", "SP", "12214430"
"Rua", "Dona Neli Santos Lopes", "Vila Industrial", "São José dos Campos", "SP", "12220350"
"Rua", "Dona Vicentina", "Jardim Santa Hermínia", "São José dos Campos", "SP", "12226844"
"Rua", "Donatéllo Mammoli", "Jardim Santo Onofre", "São José dos Campos", "SP", "12228013"
"Alameda", "Dorival Caymmi", "Condomínio Residencial Jaguary", "São José dos Campos", "SP", "12244898"
"Rua", "Dorival Costa Machado", "Conjunto Residencial Esplanada do Sol", "São José dos Campos", "SP", "12244830"
"Rua", "Dorival Domingues da Silva", "Urbanova", "São José dos Campos", "SP", "12244170"
"Travessa", "Dourados", "Jardim Beira Rio", "São José dos Campos", "SP", "12212453"
"Praça", "Doutor Adelmo de Oliveira", "Urbanova", "São José dos Campos", "SP", "12244460"
"Rua", "Doutor Adhemar Figueiredo Lira", "Vila Industrial", "São José dos Campos", "SP", "12220470"
"Avenida", "Doutor Adhemar de Barros", "Jardim São Dimas", "São José dos Campos", "SP", "12245010"
"Avenida", "Doutor Adhemar de Barros", "Jardim São Dimas", "São José dos Campos", "SP", "12245011"
"Rua", "Doutor Alberto Miguel Roman", "Vila Industrial", "São José dos Campos", "SP", "12220320"
"Rua", "Doutor Aleixo Mascarenhas", "Vila Maria", "São José dos Campos", "SP", "12209220"
"Estrada", "Doutor Altino Bondensan", "Eugênio de Mello", "São José dos Campos", "SP", "12247016"
"Avenida", "Doutor Amin Simão", "Jardim da Granja", "São José dos Campos", "SP", "12227001"
"Rua", "Doutor Antonio Mazzuco", "Residencial Dom Bosco", "São José dos Campos", "SP", "12225864"
"Rua", "Doutor Antônio Borges de Toledo", "Jardim Mariana II", "São José dos Campos", "SP", "12226874"
"Rua", "Doutor Antônio Carlos Ribas Branco", "Urbanova", "São José dos Campos", "SP", "12244481"
"Rua", "Doutor Aníbal Augusto de Almeida", "Conjunto Residencial Esplanada do Sol", "São José dos Campos", "SP", "12244740"
"Rua", "Doutor Astrogildo Machado", "Monte Castelo", "São José dos Campos", "SP", "12215490"
"Rua", "Doutor Benedito Alexandre Trindade Filho", "Residencial Dom Bosco", "São José dos Campos", "SP", "12225852"
"Estrada", "Doutor Bezerra de Menezes", "Jardim Torrão de Ouro", "São José dos Campos", "SP", "12229380"
"Rua", "Doutor Carlino Rossi", "Residencial Planalto", "São José dos Campos", "SP", "12220010"
"Rua", "Doutor Carlos Alberto Fontenelle Moreira", "Jardim Portugal", "São José dos Campos", "SP", "12232260"
"Rua", "Doutor Clemente Ferreira", "Monte Castelo", "São José dos Campos", "SP", "12215330"
"Rua", "Doutor Cláudio Martins Miranda Chaves", "Jardim São Vicente", "São José dos Campos", "SP", "12224410"
"Rua", "Doutor David Diamante", "Conjunto Residencial Dom Pedro I", "São José dos Campos", "SP", "12232810"
"Avenida", "Doutor Dilson Lara", "Condomínio Residencial Montserrat", "São José dos Campos", "SP", "12244029"
"Avenida", "Doutor Domingos de Macedo Custódio", "Jardim Santa Inês I", "São José dos Campos", "SP", "12248330"
"Rua", "Doutor Décio Lemes Campos", "Jardim Estoril", "São José dos Campos", "SP", "12232057"
"Rua", "Doutor Edgard de Souza", "Jardim Telespark", "São José dos Campos", "SP", "12212780"
"Avenida", "Doutor Eduardo Cury", "Jardim das Colinas", "São José dos Campos", "SP", "12242001"
"Rua", "Doutor Euclides Froes", "Jardim Santa Inês II", "São José dos Campos", "SP", "12248517"
"Rua", "Doutor Fernando Costa", "Jardim Esplanada", "São José dos Campos", "SP", "12242570"
"Rua", "Doutor Francisco de Souza", "Vila Santa Rita", "São José dos Campos", "SP", "12242290"
"Rua", "Doutor Gaspar Resende", "Jardim Bela Vista", "São José dos Campos", "SP", "12209140"
"Rua", "Doutor Ivan de Souza Lopes", "Centro", "São José dos Campos", "SP", "12210270"
"Rua", "Doutor Izaias Andrade Sobrinho", "Condomínio Royal Park", "São José dos Campos", "SP", "12246873"
"Rua", "Doutor Jamil Cury", "Vila Industrial", "São José dos Campos", "SP", "12220281"
"Rua", "Doutor Jorge de Oliveira Coutinho", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246060"
"Rua", "Doutor José Ferreira Guimarães", "Jardim Torrão de Ouro", "São José dos Campos", "SP", "12229290"
"Rua", "Doutor José Job de Araújo Alves", "Conjunto Residencial Esplanada do Sol", "São José dos Campos", "SP", "12244810"
"Rua", "Doutor José Luiz Buck Ferreira", "Parque Nova Esperança", "São José dos Campos", "SP", "12226080"
"Praça", "Doutor José de Moura Resende", "Vila Terezinha", "São José dos Campos", "SP", "12209680"
"Rua", "Doutor José de Moura Resende", "Vila Tesouro", "São José dos Campos", "SP", "12221470"
"Rua", "Doutor João Batista Nogueira", "Jardim Oriente", "São José dos Campos", "SP", "12236330"
"Avenida", "Doutor João Batista Soares de Queiroz Júnior", "Jardim das Indústrias", "São José dos Campos", "SP", "12240000"
"Rua", "Doutor João Carlos Hass Sobrinho", "Conjunto Residencial Dom Pedro I", "São José dos Campos", "SP", "12232540"
"Rua", "Doutor João Gomes Batista Neto", "Jardim Paraíso do Sol", "São José dos Campos", "SP", "12225170"
"Avenida", "Doutor João Guilhermino", "Centro", "São José dos Campos", "SP", "12210130"
"Avenida", "Doutor João Guilhermino", "Centro", "São José dos Campos", "SP", "12210131"
"Praça", "Doutor João Mendes", "Centro", "São José dos Campos", "SP", "12210170"
"Rua", "Doutor João Tranchesi", "Jardim São Vicente", "São José dos Campos", "SP", "12224390"
"Rua", "Doutor João de Paula Cabral", "Recanto dos Pinheiros", "São José dos Campos", "SP", "12237670"
"Rua", "Doutor Marcos Fiúza Silva", "Urbanova", "São José dos Campos", "SP", "12244853"
"Praça", "Doutor Maurício Cury", "Centro", "São José dos Campos", "SP", "12210120"
"Rua", "Doutor Maurício de Freitas", "Conjunto Residencial Trinta e Um de Março", "São José dos Campos", "SP", "12237170"
"Rua", "Doutor Max Michaelis", "Jardim Nova Detroit", "São José dos Campos", "SP", "12224500"
