"log_tipo_logradouro", "logradouro", "bairro", "cidade", "uf", "cep"
"Rodovia", "Presidente Dutra", "Jardim Diamante", "São José dos Campos", "SP", "12223201"
"Rodovia", "Presidente Dutra", "Jardim Motorama", "São José dos Campos", "SP", "12224300"
"Rua", "Presidente Epitâcio", "Jardim das Indústrias", "São José dos Campos", "SP", "12240310"
"Avenida", "Presidente Juscelino Kubitschek", "Monte Castelo", "São José dos Campos", "SP", "12215380"
"Avenida", "Presidente Juscelino Kubitschek", "Vila Industrial", "São José dos Campos", "SP", "12220000"
"Rua", "Presidente Júlio Prestes", "Santana", "São José dos Campos", "SP", "12212170"
"Praça", "Presidente Kennedy", "Centro", "São José dos Campos", "SP", "12245730"
"Rua", "Presidente Nilo Peçanha", "Santana", "São José dos Campos", "SP", "12212130"
"Rua", "Presidente Prudente de Morais", "Santana", "São José dos Campos", "SP", "12212120"
"Avenida", "Presidente Tancredo Neves", "Jardim Paraíso do Sol", "São José dos Campos", "SP", "12225211"
"Avenida", "Presidente Tancredo Neves", "Jardim das Cerejeiras", "São José dos Campos", "SP", "12225532"
"Avenida", "Presidente Tancredo Neves", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225731"
"Avenida", "Presidente Tancredo Neves", "Jardim Nova Michigan", "São José dos Campos", "SP", "12225421"
"Avenida", "Presidente Tancredo Neves", "Jardim Americano", "São José dos Campos", "SP", "12225011"
"Avenida", "Presidente Tancredo Neves", "Jardim San Rafael", "São José dos Campos", "SP", "12225593"
"Avenida", "Presidente Tancredo Neves", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225732"
"Rua", "Presidente Vargas", "Jardim Paulista", "São José dos Campos", "SP", "12216070"
"Rua", "Presidente Washington Luís", "Santana", "São José dos Campos", "SP", "12212150"
"Rua", "Presidente Wenceslau Braz", "Jardim Esplanada", "São José dos Campos", "SP", "12242780"
"Praça", "Primavera", "Jardim Motorama", "São José dos Campos", "SP", "12224280"
"Rua", "Primavera", "Recanto Caeté", "São José dos Campos", "SP", "12213250"
"Rua", "Primeiro de Maio", "Monte Castelo", "São José dos Campos", "SP", "12215230"
"Praça", "Primeiro de Maio", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225661"
"Rua", "Primo Betti", "Jardim da Granja", "São José dos Campos", "SP", "12227210"
"Avenida", "Princesa Isabel", "Santana", "São José dos Campos", "SP", "12211620"
"Rua", "Principado de Mônaco", "Jardim América", "São José dos Campos", "SP", "12235040"
"Rua", "Priscilliana de Moraes", "Urbanova", "São José dos Campos", "SP", "12244852"
"Rua", "Procion", "Jardim Satélite", "São José dos Campos", "SP", "12230190"
"Rua", "Procópio Ferreira", "Jardim Nova Detroit", "São José dos Campos", "SP", "12224570"
"Rua", "Professor Adjacy Sampaio Murity", "Jardim Santa Matilde", "São José dos Campos", "SP", "12213610"
"Travessa", "Professor Alberto Diniz Correa", "Centro", "São José dos Campos", "SP", "12245811"
"Rua", "Professor Alfredo Cesar", "Jardim Paulista", "São José dos Campos", "SP", "12216221"
"Rua", "Professor Alfredo Vieira de Moura", "Vila Adyana", "São José dos Campos", "SP", "12243770"
"Rua", "Professor Ayres Amâncio de Moura", "Monte Castelo", "São José dos Campos", "SP", "12215550"
"Rua", "Professor Carlos Alberto de Buarque Borges", "Jardim das Colinas", "São José dos Campos", "SP", "12242060"
"Rua", "Professor Duilio Panziera", "Altos do Esplanada", "São José dos Campos", "SP", "12246015"
"Praça", "Professor Estevão Ferri", "Monte Castelo", "São José dos Campos", "SP", "12215010"
"Rua", "Professor Everardo Miranda Passos", "Vila Betânia", "São José dos Campos", "SP", "12245604"
"Rua", "Professor Francisco Juliano", "Jardim Oriente", "São José dos Campos", "SP", "12236300"
"Rua", "Professor Francisco Pereira da Silva", "Conjunto Residencial Trinta e Um de Março", "São José dos Campos", "SP", "12237140"
"Rua", "Professor Frederico Eyer", "Jardim São Dimas", "São José dos Campos", "SP", "12245330"
"Rua", "Professor Félicio Savastano", "Vila Industrial", "São José dos Campos", "SP", "12220270"
"Rua", "Professor Gordiano de Faria Alvim Filho", "Residencial União", "São José dos Campos", "SP", "12239009"
"Rua", "Professor Henrique Jorge Guedes", "Jardim das Indústrias", "São José dos Campos", "SP", "12240340"
"Praça", "Professor Hélio Augusto de Souza", "Jardim das Indústrias", "São José dos Campos", "SP", "12240003"
"Rua", "Professor Jacir Madureira", "Santana", "São José dos Campos", "SP", "12212040"
"Travessa", "Professor Joaquim Andrade Meireles", "Vila Adyana", "São José dos Campos", "SP", "12243720"
"Rua", "Professor José Antônio C. Condino", "Jardim América", "São José dos Campos", "SP", "12235360"
"Rua", "Professor José Antônio Coutinho Condino", "Jardim América", "São José dos Campos", "SP", "12235361"
"Avenida", "Professor José Luiz Pereira Garcez", "Jardim das Colinas", "São José dos Campos", "SP", "12242220"
"Praça", "Professor José Vieira de Macedo", "Vila Nair", "São José dos Campos", "SP", "12231281"
"Rua", "Professor João Batista Ortiz Monteiro", "Jardim das Colinas", "São José dos Campos", "SP", "12242240"
"Rua", "Professor João Bernardo da Silva", "Urbanova", "São José dos Campos", "SP", "12244340"
"Rua", "Professor João Luiz Galvão Ribeiro", "Jardim Torrão de Ouro", "São José dos Campos", "SP", "12229080"
"Rua", "Professor Luiz Antônio Ribeiro de Macedo", "Jardim Paraíso do Sol", "São José dos Campos", "SP", "12225250"
"Rua", "Professor Luiz Eurico Ferreira", "Jardim América", "São José dos Campos", "SP", "12235170"
"Rua", "Professor Luiz Gonzaga Rios", "Jardim Colorado", "São José dos Campos", "SP", "12227771"
"Rua", "Professor Luiz Leite", "Eldorado", "São José dos Campos", "SP", "12238576"
"Avenida", "Professor Milton Santos", "Jardim Santa Inês I", "São José dos Campos", "SP", "12248200"
"Rua", "Professor Mário Campaner", "Conjunto Residencial Trinta e Um de Março", "São José dos Campos", "SP", "12237510"
"Avenida", "Professor Ovilio Panziera", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246300"
"Avenida", "Professor Possidonio Salles", "Jardim São Vicente", "São José dos Campos", "SP", "12224400"
"Rua", "Professor Ramiro Pinto de Faria", "Campo dos Alemães", "São José dos Campos", "SP", "12239065"
"Rua", "Professor Richard Robert Wallauchek", "Jardim das Colinas", "São José dos Campos", "SP", "12242090"
"Rua", "Professor Roberval Froes", "Jardim Esplanada", "São José dos Campos", "SP", "12242460"
"Rua", "Professor Rúbens Oscar Guelli", "Jardim Santa Inês I", "São José dos Campos", "SP", "12248370"
"Avenida", "Professor Sebastião Paulo de Toledo Pontes", "Vila Industrial", "São José dos Campos", "SP", "12220380"
"Rua", "Professor Waldemar Ramos", "Parque Martim Cecerê", "São José dos Campos", "SP", "12227772"
"Rua", "Professor Walter de Almeida Monteiro", "Urbanova", "São José dos Campos", "SP", "12244550"
"Rua", "Professora Ana Isabel Barbosa", "Jardim Diamante", "São José dos Campos", "SP", "12223180"
"Rua", "Professora Antônia Amaral Mello", "Urbanova", "São José dos Campos", "SP", "12244260"
"Rua", "Professora Aparecida Azevedo Branco", "Jardim Esplanada", "São José dos Campos", "SP", "12242480"
"Rua", "Professora Joana de Camargo Fonseca", "Jardim Torrão de Ouro", "São José dos Campos", "SP", "12229190"
"Rua", "Professora Lila Barboza", "Jardim das Colinas", "São José dos Campos", "SP", "12242005"
"Praça", "Professora Lila Barboza", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246128"
"Rua", "Professora Lucia Pereira Rodrigues", "Conjunto Residencial Esplanada do Sol", "São José dos Campos", "SP", "12244760"
"Rua", "Professora Maria Emilia Lopes Carvalho", "Condomínio Residencial Montserrat", "São José dos Campos", "SP", "12244023"
"Rua", "Professora Maria Helena Moreira de Queiroz", "Jardim Nova Michigan", "São José dos Campos", "SP", "12225440"
"Rua", "Professora Maria José de Oliveira", "Jardim Nova Michigan", "São José dos Campos", "SP", "12225430"
"Rua", "Professora Maria Lima Cesar", "Jardim Paulista", "São José dos Campos", "SP", "12216141"
"Rua", "Professora Maria Luiza Guimarães Medeiros", "Centro", "São José dos Campos", "SP", "12209520"
"Rua", "Professora Maria Siqueira Nathan", "Vila Tesouro", "São José dos Campos", "SP", "12221521"
"Rua", "Professora Otavia Raimundo da Silva", "Jardim São Vicente", "São José dos Campos", "SP", "12224470"
"Rua", "Professora Regina Rachid", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12232390"
"Rua", "Professora Renê Maria Vandaele", "Jardim das Colinas", "São José dos Campos", "SP", "12242080"
"Rua", "Professora Rosa Soares Penido", "Monte Castelo", "São José dos Campos", "SP", "12215510"
"Rua", "Professora Terezinha de Jesus Alves da Silva Vadô", "Jardim Santa Luzia", "São José dos Campos", "SP", "12228855"
"Rua", "Professora Zélia Maria Pedreiras Hansen", "Conjunto Residencial Elmano Veloso", "São José dos Campos", "SP", "12234580"
"Rua", "Projetada", "Jardim Limoeiro", "São José dos Campos", "SP", "12241470"
"Rua", "Projetada", "Jardim Paulista", "São José dos Campos", "SP", "12216361"
"Rua", "Projetada", "Jardim Motorama", "São José dos Campos", "SP", "12224012"
"Rua", "Projetada", "Vila Tesouro", "São José dos Campos", "SP", "12221511"
"Rua", "Projetada", "Freitas", "São José dos Campos", "SP", "12214453"
"Rua", "Projetada B", "Jardim Paulista", "São José dos Campos", "SP", "12216362"
"Rua", "Projetada Dois", "Vila Tesouro", "São José dos Campos", "SP", "12221411"
"Rua", "Promissão", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233670"
"Rua", "Pureza", "Jardim Colonial", "São José dos Campos", "SP", "12234350"
"Rua", "Pureza Alves dos Santos", "Eugênio de Mello", "São José dos Campos", "SP", "12247120"
"Rua", "Pureza Maria da Conceição", "Vila São Geraldo", "São José dos Campos", "SP", "12213290"
"Rua", "Pérola", "Jardim São José Centro", "São José dos Campos", "SP", "12216310"
"Rua", "Pôr do Sol", "Residencial Caminho das Montanhas", "São José dos Campos", "SP", "12213631"
"Rua", "Pôrto Principe", "Vila Rubi", "São José dos Campos", "SP", "12245572"
"Rua", "Quarenta", "Conjunto Residencial Dom Pedro II", "São José dos Campos", "SP", "12232845"
"Rua", "Quarenta", "Jardim Santa Júlia", "São José dos Campos", "SP", "12228318"
"Rua", "Quarenta e Quatro", "Jardim Santa Júlia", "São José dos Campos", "SP", "12228324"
"Rua", "Quarenta e Seis", "Jardim Santa Júlia", "São José dos Campos", "SP", "12228326"
"Rua", "Quarenta e Sete", "Jardim Santa Júlia", "São José dos Campos", "SP", "12228327"
"Avenida", "Quatorze", "Conjunto Residencial Dom Pedro II", "São José dos Campos", "SP", "12232898"
"Rua", "Quatorze", "Conjunto Residencial Dom Pedro II", "São José dos Campos", "SP", "12232872"
"Rua", "Quatorze", "Jardim Mariana I", "São José dos Campos", "SP", "12226868"
"Rua", "Quatorze", "Torrão de Ouro II", "São José dos Campos", "SP", "12229841"
"Praça", "Quatorze Bis", "Jardim Souto", "São José dos Campos", "SP", "12227140"
"Rua", "Quatro", "Jardim Santa Maria", "São José dos Campos", "SP", "12225394"
"Travessa", "Quatro", "Freitas", "São José dos Campos", "SP", "12214435"
"Rua", "Quatro", "Vila Tesouro", "São José dos Campos", "SP", "12221841"
"Rua", "Quatro", "Jardim das Cerejeiras", "São José dos Campos", "SP", "12225405"
"Rua", "Quatro", "Chácaras Boa Esperança", "São José dos Campos", "SP", "12226164"
"Rua", "Quatro", "Condomínio Residencial Bell Park", "São José dos Campos", "SP", "12227804"
"Rua", "Quatro", "Primavera I", "São José dos Campos", "SP", "12226204"
"Rua", "Quatro", "Conjunto Residencial Dom Pedro II", "São José dos Campos", "SP", "12232853"
"Rua", "Quatro", "Primavera II", "São José dos Campos", "SP", "12226211"
"Rua", "Quatro", "Mirante do Buquirinha", "São José dos Campos", "SP", "12214532"
"Travessa", "Quatro", "Buquirinha II", "São José dos Campos", "SP", "12214584"
"Rua", "Quatro", "Buquirinha II", "São José dos Campos", "SP", "12214596"
"Rua", "Quatro", "Condomínio Villagio Fazendão", "São José dos Campos", "SP", "12214425"
"Rua", "Quatro", "Jardim Santa Júlia", "São José dos Campos", "SP", "12228278"
"Rua", "Quatro", "Chácara dos Coqueiros", "São José dos Campos", "SP", "12248690"
"Rua", "Quatro", "Residencial Independência", "São José dos Campos", "SP", "12213345"
"Rua", "Quatro", "Chácaras Oliveiras", "São José dos Campos", "SP", "12213274"
"Rua", "Quatro", "Residencial Dunamis", "São José dos Campos", "SP", "12226823"
"Rua", "Quatro de Março", "Jardim das Cerejeiras", "São José dos Campos", "SP", "12225570"
"Rua", "Quelidônia", "Chácaras Pousada do Vale", "São José dos Campos", "SP", "12226754"
"Rua", "Quice", "Jardim Vale do Sol", "São José dos Campos", "SP", "12238100"
"Rua", "Quinze", "Campos de São José", "São José dos Campos", "SP", "12226440"
"Avenida", "Quinze", "Conjunto Residencial Dom Pedro II", "São José dos Campos", "SP", "12232868"
"Rua", "Quinze", "Conjunto Residencial Dom Pedro II", "São José dos Campos", "SP", "12232873"
"Rua", "Quinze", "Torrão de Ouro II", "São José dos Campos", "SP", "12229842"
"Rua", "Quinze de Julho", "Jardim das Cerejeiras", "São José dos Campos", "SP", "12225530"
"Rua", "Quinze de Novembro", "Centro", "São José dos Campos", "SP", "12210070"
"Rua", "Quinze de Novembro", "Eugênio de Mello", "São José dos Campos", "SP", "12247210"
"Rua", "Quinze de Outubro", "Jardim das Cerejeiras", "São José dos Campos", "SP", "12225500"
"Travessa", "Quirino Custódio da Silva", "Santana", "São José dos Campos", "SP", "12211181"
"Praça", "Quiririm", "Vila Nair", "São José dos Campos", "SP", "12231270"
"Rua", "Quixada", "Parque Industrial", "São José dos Campos", "SP", "12235700"
"Rua", "RC 3", "Parque Interlagos", "São José dos Campos", "SP", "12229011"
"Rua", "Rafael Augusto Guimarães", "Residencial Juritis", "São José dos Campos", "SP", "12228263"
"Viela", "Raimundo Alexandre da Cunha", "Parque Residencial Flamboyant", "São José dos Campos", "SP", "12227774"
"Rua", "Raimundo Barbosa Nogueira", "Palmeiras de São José", "São José dos Campos", "SP", "12237828"
"Rua", "Raimundo Batista Conceição", "Loteamento Conjunto Morada do Sol II", "São José dos Campos", "SP", "12237591"
"Rua", "Raimundo Correia", "Eugênio de Mello", "São José dos Campos", "SP", "12247010"
"Praça", "Raimundo Nonanto Lisboa", "Cidade Vista Verde", "São José dos Campos", "SP", "12223045"
"Rua", "Ramiro Augusto de Araújo", "Campos de São José", "São José dos Campos", "SP", "12226680"
"Rua", "Ramon Ovalle", "Jardim Imperial", "São José dos Campos", "SP", "12234040"
"Rua", "Raposo Tavares", "Jardim Nova América", "São José dos Campos", "SP", "12242610"
"Viaduto", "Raquel Marcondes", "Jardim Paulista", "São José dos Campos", "SP", "12216222"
"Rua", "Raul Estefano", "Loteamento Conjunto Morada do Sol II", "São José dos Campos", "SP", "12237590"
"Rua", "Raul Franco Martins", "Vila São Benedito", "São José dos Campos", "SP", "12227050"
"Rua", "Raul Ramos de Araújo", "Santana", "São José dos Campos", "SP", "12211760"
"Rua", "Raul Roldão da Costa", "Vila Betânia", "São José dos Campos", "SP", "12245484"
"Rua", "Raul Seixas", "Parque Industrial", "São José dos Campos", "SP", "12235673"
"Alameda", "Ravel", "Jardim Aquárius", "São José dos Campos", "SP", "12242034"
"Rua", "Ravena", "Jardim Veneza", "São José dos Campos", "SP", "12237072"
"Rua", "Raymundo do Nascimento Neto", "Residencial Altos do Bosque", "São José dos Campos", "SP", "12239857"
"Rua", "Recife", "Vila Terezinha", "São José dos Campos", "SP", "12209700"
"Rua", "Redenção da Serra", "Vila Nair", "São José dos Campos", "SP", "12231101"
"Rua", "Regente Feijó", "Monte Castelo", "São José dos Campos", "SP", "12215270"
"Rua", "Regina Alves dos Santos", "Campo dos Alemães", "São José dos Campos", "SP", "12239240"
"Rua", "Regina Maria Carvalho", "Parque dos Ipês", "São José dos Campos", "SP", "12236862"
"Rua", "Registro", "Jardim das Indústrias", "São José dos Campos", "SP", "12241110"
"Rua", "Regulus", "Jardim Satélite", "São José dos Campos", "SP", "12230160"
"Rua", "Reinaldo Carneiro", "Jardim Minas Gerais", "São José dos Campos", "SP", "12213265"
"Rua", "Renato Alves da Cunha", "Jardim Limoeiro", "São José dos Campos", "SP", "12241290"
"Rua", "Renato Carneiro da Costa Guimarães", "Jardim Terras do Sul", "São José dos Campos", "SP", "12236065"
"Rua", "Renato Costa Rodrigues", "Jardim Torrão de Ouro", "São José dos Campos", "SP", "12229230"
"Praça", "República Arabe Unida", "Jardim Oswaldo Cruz", "São José dos Campos", "SP", "12216591"
"Rua", "República de Israel", "Jardim Oswaldo Cruz", "São José dos Campos", "SP", "12216620"
"Rua", "República do Iraque", "Jardim Oswaldo Cruz", "São José dos Campos", "SP", "12216540"
"Rua", "República do Líbano", "Jardim Oswaldo Cruz", "São José dos Campos", "SP", "12216590"
"Condomínio Residencial", "Reserva do Paratehy", "Urbanova", "São José dos Campos", "SP", "12244893"
"Rua", "Resplendor", "Vila Paiva", "São José dos Campos", "SP", "12213480"
"Rua", "Reverendo Américo de Castro", "Jardim Satélite", "São José dos Campos", "SP", "12230050"
"Estrada", "Reverendo Ivan Gearhert Taylor", "Bairro da Pernambucana", "São José dos Campos", "SP", "12228842"
